Axis1,Axis2,Axis3,Vector Magnitude,RR,label
0,21,102,104.14,0.707,0
0,0,24,24.0,0.622,0
0,0,0,0.0,0.607,0
0,0,0,0.0,0.591,0
0,0,0,0.0,0.6,0
0,0,0,0.0,0.629,0
0,0,0,0.0,0.333,0
0,0,0,0.0,0.288,0
0,0,0,0.0,0.843,0
35,152,57,166.07,0.79,0
25,24,36,49.97,0.844,0
0,53,0,53.0,0.831,0
0,0,0,0.0,0.879,0
13,61,79,100.65,0.829,0
23,57,153,164.88,0.691,0
186,62,104,221.94,0.661,0
175,12,86,195.36,0.83,0
164,45,179,246.9,0.699,0
125,220,103,273.19,0.737,0
8,91,13,92.27,0.713,0
0,31,1,31.02,0.685,0
6,7,9,12.88,0.689,0
5,0,0,5.0,0.722,0
0,0,0,0.0,0.707,0
0,0,0,0.0,0.789,0
17,18,26,35.9,0.746,0
0,0,0,0.0,0.78,0
0,0,0,0.0,0.927,0
0,0,1,1.0,0.897,0
3,0,25,25.18,0.791,0
7,17,19,26.44,0.683,0
2,22,6,22.89,0.679,0
61,63,107,138.34,0.895,0
132,108,127,212.64,0.886,0
238,62,110,269.42,0.771,0
51,99,77,135.39,0.81,0
51,63,28,85.76,0.898,0
5,8,0,9.43,0.966,0
0,80,43,90.82,0.868,0
0,1,0,1.0,0.852,0
0,0,0,0.0,0.967,0
0,0,0,0.0,0.911,0
0,0,0,0.0,0.872,0
0,0,0,0.0,0.83,0
0,0,0,0.0,0.861,0
0,0,0,0.0,0.861,0
0,0,0,0.0,0.772,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.624,0
0,0,0,0.0,0.658,0
5,35,5,35.71,0.674,0
2,53,7,53.5,0.687,0
0,0,0,0.0,0.664,0
0,0,0,0.0,0.693,0
0,0,0,0.0,0.703,0
0,0,0,0.0,0.26,0
0,0,0,0.0,0.471,0
0,0,0,0.0,0.576,0
0,0,0,0.0,0.785,0
0,0,0,0.0,0.668,0
0,0,0,0.0,0.654,0
0,0,0,0.0,0.614,0
0,0,0,0.0,0.585,0
0,0,0,0.0,0.623,0
0,0,0,0.0,0.681,0
0,0,0,0.0,0.829,0
0,0,0,0.0,0.841,0
26,184,74,200.02,0.764,0
49,75,27,93.57,0.862,0
13,96,0,96.88,0.675,0
126,228,80,272.51,0.728,0
58,87,39,111.6,0.828,0
0,82,0,82.0,0.796,0
0,18,0,18.0,0.768,0
0,0,0,0.0,0.812,0
0,0,0,0.0,0.76,0
0,0,0,0.0,0.672,0
0,0,0,0.0,0.669,0
0,0,0,0.0,0.635,0
0,0,0,0.0,0.612,0
0,0,0,0.0,0.644,0
0,0,0,0.0,0.607,0
0,0,0,0.0,0.604,0
0,0,0,0.0,0.616,0
0,0,0,0.0,0.666,0
0,0,0,0.0,0.647,0
0,0,0,0.0,0.72,0
0,0,0,0.0,0.789,0
0,29,11,31.02,0.795,0
0,23,13,26.42,0.797,0
0,0,0,0.0,0.717,0
0,0,0,0.0,0.646,0
23,62,139,153.93,0.654,0
60,7,151,162.63,0.668,0
82,15,122,147.76,0.688,0
3,41,154,159.39,0.676,0
0,0,33,33.0,0.688,0
51,14,149,158.11,0.725,0
0,0,41,41.0,0.82,0
0,0,28,28.0,0.776,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.791,0
0,0,0,0.0,0.809,0
2,0,0,2.0,0.798,0
0,0,0,0.0,0.781,0
0,0,0,0.0,0.72,0
0,0,0,0.0,0.924,0
0,0,0,0.0,0.838,0
0,0,0,0.0,0.873,0
0,0,0,0.0,0.698,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.75,0
0,0,0,0.0,0.666,0
0,0,0,0.0,0.878,0
0,0,0,0.0,0.858,0
0,0,0,0.0,0.888,0
0,0,0,0.0,0.855,0
0,0,0,0.0,0.804,0
0,0,0,0.0,0.826,0
0,0,0,0.0,0.864,0
0,0,0,0.0,0.754,0
0,0,0,0.0,0.772,0
0,0,0,0.0,0.791,0
0,0,0,0.0,0.779,0
0,0,0,0.0,0.695,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.697,0
0,0,0,0.0,0.714,0
0,0,0,0.0,0.673,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.735,0
0,0,0,0.0,0.752,0
0,0,0,0.0,0.754,0
0,0,0,0.0,0.705,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.766,0
0,4,75,75.11,0.808,0
0,0,59,59.0,0.784,0
0,0,0,0.0,0.713,0
137,36,54,151.59,0.789,0
57,0,19,60.08,0.711,0
169,43,75,189.83,0.751,0
33,0,5,33.38,0.794,0
23,0,0,23.0,0.854,0
0,0,0,0.0,0.731,0
0,0,0,0.0,0.732,0
0,0,0,0.0,0.761,0
0,0,1,1.0,0.753,0
0,0,9,9.0,0.666,0
0,0,0,0.0,0.727,0
0,0,0,0.0,0.714,0
0,0,0,0.0,0.707,0
0,0,0,0.0,0.665,0
0,0,0,0.0,0.644,0
27,0,11,29.15,0.658,0
86,0,196,214.04,0.624,0
73,20,325,333.7,0.617,0
69,0,221,231.52,0.667,0
34,14,38,52.88,0.707,0
65,38,276,286.09,0.679,0
0,6,67,67.27,0.76,0
0,0,61,61.0,0.793,0
0,0,5,5.0,0.789,0
0,0,0,0.0,0.77,0
0,2,19,19.1,0.761,0
0,0,15,15.0,0.778,0
0,0,0,0.0,0.74,0
0,0,0,0.0,0.866,0
0,0,0,0.0,0.888,0
0,0,0,0.0,0.882,0
0,0,0,0.0,0.872,0
0,0,0,0.0,0.83,0
0,0,0,0.0,0.73,0
0,0,0,0.0,0.882,0
0,0,0,0.0,0.728,0
0,0,0,0.0,0.807,0
0,0,0,0.0,0.816,0
0,0,0,0.0,0.784,0
0,0,0,0.0,0.774,0
0,0,0,0.0,0.739,0
0,0,0,0.0,0.716,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.77,0
0,0,0,0.0,0.776,0
0,0,0,0.0,0.839,0
0,0,0,0.0,0.912,0
0,0,0,0.0,0.845,0
0,0,0,0.0,0.786,0
0,0,0,0.0,0.759,0
0,0,0,0.0,0.849,0
0,0,0,0.0,0.788,0
0,0,0,0.0,0.74,0
0,0,0,0.0,0.939,0
0,0,0,0.0,0.896,0
0,0,0,0.0,0.943,0
0,0,0,0.0,0.893,0
0,0,0,0.0,0.818,0
0,0,0,0.0,0.697,0
0,0,0,0.0,0.709,0
0,0,0,0.0,0.813,0
0,0,0,0.0,0.825,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.781,0
0,0,0,0.0,0.832,0
0,0,0,0.0,0.843,0
0,0,0,0.0,0.734,0
0,0,0,0.0,0.88,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.708,0
0,0,0,0.0,0.78,0
0,0,0,0.0,0.896,0
0,0,0,0.0,0.813,0
0,0,0,0.0,0.742,0
0,0,0,0.0,0.759,0
0,0,0,0.0,0.867,0
0,0,0,0.0,0.957,0
0,0,0,0.0,0.888,0
70,8,69,98.62,0.808,0
53,5,186,193.47,0.783,0
8,17,141,142.25,0.867,0
23,40,214,218.92,0.843,0
15,12,77,79.36,0.916,0
0,0,47,47.0,0.834,0
0,0,28,28.0,0.714,0
0,0,0,0.0,0.75,0
0,0,0,0.0,0.915,0
0,0,0,0.0,0.843,0
0,0,0,0.0,0.784,0
24,21,186,188.71,0.694,0
23,26,239,241.51,0.707,0
6,0,57,57.31,0.79,0
0,0,41,41.0,0.732,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.795,0
0,0,0,0.0,0.757,0
0,0,0,0.0,0.728,0
0,0,0,0.0,0.65,0
0,0,0,0.0,0.669,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.83,0
0,0,0,0.0,0.813,0
0,0,0,0.0,0.792,0
0,0,0,0.0,0.837,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.742,0
0,0,0,0.0,0.852,0
0,0,0,0.0,0.756,0
0,0,0,0.0,0.754,0
0,0,0,0.0,0.804,0
0,0,0,0.0,0.835,0
0,0,0,0.0,0.765,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.787,0
0,0,0,0.0,0.838,0
0,0,0,0.0,0.753,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.805,0
0,0,0,0.0,0.807,0
0,0,0,0.0,0.72,0
0,0,0,0.0,0.669,0
0,0,0,0.0,0.725,0
0,0,0,0.0,0.781,0
0,0,0,0.0,0.832,0
0,0,0,0.0,0.748,0
0,0,0,0.0,0.742,0
0,0,0,0.0,0.887,0
0,0,0,0.0,0.892,0
0,0,0,0.0,0.789,0
0,0,0,0.0,0.817,0
0,0,0,0.0,0.784,0
0,0,0,0.0,0.702,0
0,0,0,0.0,0.747,0
0,0,0,0.0,0.741,0
0,0,0,0.0,0.727,0
0,0,0,0.0,0.673,0
0,0,0,0.0,0.692,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.741,0
0,0,0,0.0,0.698,0
0,0,0,0.0,0.811,0
0,0,0,0.0,0.765,0
0,0,0,0.0,0.832,0
0,0,0,0.0,0.772,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.77,0
0,0,0,0.0,0.826,0
0,0,0,0.0,0.742,0
59,2,135,147.34,0.777,0
131,42,221,260.32,0.771,0
34,0,28,44.05,0.799,0
37,31,301,304.85,0.715,0
0,13,147,147.57,0.701,0
15,13,44,48.27,0.735,0
7,28,34,44.6,0.816,0
26,19,38,49.81,0.732,0
36,10,153,157.5,0.734,0
0,0,0,0.0,0.727,0
0,0,0,0.0,0.714,0
0,0,0,0.0,0.787,0
0,0,0,0.0,0.754,0
0,0,0,0.0,0.731,0
0,0,0,0.0,0.718,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.728,0
4,0,3,5.0,0.783,0
75,17,20,79.46,0.837,0
37,0,0,37.0,0.734,0
9,0,0,9.0,0.755,0
62,30,30,75.13,0.759,0
61,11,25,66.84,0.679,0
77,0,6,77.23,0.645,0
3,0,0,3.0,0.657,0
0,0,0,0.0,0.649,0
0,0,0,0.0,0.628,0
0,0,0,0.0,0.604,0
0,0,0,0.0,0.628,0
0,0,0,0.0,0.686,0
0,0,0,0.0,0.651,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.788,0
0,0,0,0.0,0.812,0
0,0,0,0.0,0.79,0
0,0,0,0.0,0.858,0
0,0,0,0.0,0.808,0
0,0,0,0.0,0.716,0
0,0,0,0.0,0.715,0
0,0,0,0.0,0.703,0
0,0,0,0.0,0.741,0
0,0,0,0.0,0.73,0
0,0,0,0.0,0.765,0
0,0,0,0.0,0.895,0
0,0,0,0.0,0.882,0
0,0,0,0.0,0.852,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.773,0
0,0,0,0.0,0.751,0
0,0,0,0.0,0.716,0
0,0,0,0.0,0.672,0
0,0,0,0.0,0.735,0
0,0,0,0.0,0.676,0
0,0,0,0.0,0.74,0
0,0,0,0.0,0.723,0
0,0,0,0.0,0.755,0
0,0,0,0.0,0.751,0
0,0,0,0.0,0.812,0
0,0,0,0.0,0.786,0
0,0,0,0.0,0.724,0
0,0,0,0.0,0.825,0
0,0,0,0.0,0.828,0
0,0,0,0.0,0.792,0
0,0,0,0.0,0.765,0
0,0,0,0.0,0.825,0
0,0,0,0.0,0.854,0
0,0,0,0.0,0.825,0
0,0,0,0.0,0.828,0
0,0,0,0.0,0.832,0
0,7,0,7.0,0.751,0
0,30,0,30.0,0.761,0
0,0,0,0.0,0.744,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.711,0
0,0,0,0.0,0.761,0
0,0,0,0.0,0.858,0
0,0,0,0.0,0.786,0
0,0,0,0.0,0.696,0
14,0,11,17.8,0.753,0
0,0,0,0.0,0.768,0
0,0,0,0.0,0.827,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.814,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.733,0
0,0,0,0.0,0.734,0
0,0,0,0.0,0.763,0
0,0,0,0.0,0.777,0
0,0,0,0.0,0.709,0
0,0,0,0.0,0.874,0
0,0,0,0.0,0.836,0
0,0,0,0.0,0.845,0
0,0,0,0.0,0.773,0
0,0,0,0.0,0.857,0
0,0,0,0.0,0.886,0
0,0,0,0.0,0.874,0
0,0,0,0.0,0.793,0
0,0,0,0.0,0.693,0
0,0,0,0.0,0.697,0
46,2,29,54.42,0.646,0
31,0,33,45.28,0.628,0
96,81,177,217.04,0.66,0
36,27,136,143.25,0.734,0
45,15,84,96.47,0.666,0
0,0,29,29.0,0.651,0
0,0,0,0.0,0.674,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.741,0
0,0,0,0.0,0.743,0
0,0,0,0.0,0.831,0
0,0,0,0.0,0.897,0
0,0,0,0.0,0.874,0
0,0,0,0.0,0.787,0
0,0,0,0.0,0.678,0
0,0,0,0.0,0.685,0
0,0,0,0.0,0.717,0
0,0,0,0.0,0.642,0
0,0,0,0.0,0.679,0
0,0,0,0.0,0.722,0
0,0,0,0.0,0.803,0
6,0,12,13.42,0.751,0
0,0,0,0.0,0.696,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.706,0
0,0,0,0.0,0.716,0
0,0,0,0.0,0.713,0
0,0,0,0.0,0.65,0
0,0,0,0.0,0.658,0
0,0,0,0.0,0.721,0
0,0,0,0.0,0.841,0
0,0,0,0.0,0.886,0
0,0,0,0.0,0.878,0
0,0,0,0.0,0.865,0
0,0,0,0.0,0.811,0
0,0,0,0.0,0.725,0
0,0,0,0.0,0.757,0
0,0,0,0.0,0.844,0
0,0,0,0.0,0.957,0
0,0,0,0.0,1.0,0
0,0,0,0.0,0.845,0
0,0,0,0.0,0.796,0
0,0,0,0.0,0.828,0
0,0,0,0.0,0.774,0
0,0,0,0.0,0.76,0
0,0,0,0.0,0.796,0
0,0,0,0.0,0.847,0
0,0,0,0.0,0.769,0
0,0,0,0.0,0.703,0
0,0,0,0.0,0.699,0
0,0,0,0.0,0.803,0
0,0,0,0.0,0.869,0
0,0,0,0.0,0.927,0
0,0,0,0.0,0.881,0
0,0,0,0.0,0.968,0
0,0,0,0.0,0.838,0
0,0,0,0.0,0.763,0
0,0,0,0.0,0.742,0
0,0,0,0.0,0.74,0
0,0,0,0.0,0.788,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.732,0
0,0,0,0.0,0.764,0
0,0,0,0.0,0.874,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.778,0
0,0,0,0.0,0.796,0
0,0,0,0.0,0.82,0
0,0,0,0.0,0.846,0
0,0,0,0.0,0.71,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.7,0
0,0,0,0.0,0.741,0
0,0,0,0.0,0.815,0
0,0,0,0.0,0.708,0
0,0,0,0.0,0.807,0
0,0,0,0.0,0.783,0
0,0,0,0.0,0.828,0
0,0,0,0.0,0.739,0
0,0,0,0.0,0.699,0
0,0,0,0.0,0.73,0
0,0,0,0.0,0.756,0
0,0,0,0.0,0.784,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.794,0
0,0,0,0.0,0.808,0
0,0,0,0.0,0.756,0
0,0,0,0.0,0.849,0
0,0,0,0.0,0.862,0
0,0,0,0.0,0.86,0
0,0,0,0.0,0.856,0
0,0,0,0.0,0.817,0
0,0,0,0.0,0.735,0
0,0,0,0.0,0.708,0
0,0,0,0.0,0.684,0
0,0,0,0.0,0.726,0
0,0,0,0.0,0.696,0
0,0,0,0.0,0.67,0
83,44,239,256.8,0.766,0
84,59,244,264.71,0.873,0
0,8,41,41.77,0.809,0
26,10,36,45.52,0.727,0
75,0,30,80.78,0.74,0
0,0,0,0.0,0.773,0
28,4,21,35.23,0.74,0
36,3,298,300.18,0.732,0
25,0,151,153.06,0.668,0
2,19,94,95.92,0.689,0
110,37,165,201.73,0.683,0
40,5,116,122.8,0.75,0
73,31,108,133.99,0.759,0
75,48,48,101.16,0.797,0
62,62,177,197.53,0.895,0
36,38,90,104.12,0.856,0
0,0,24,24.0,0.774,0
0,0,0,0.0,0.701,0
0,0,0,0.0,0.695,0
0,0,0,0.0,0.72,0
0,0,0,0.0,0.761,0
0,0,0,0.0,0.728,0
0,0,0,0.0,0.696,0
0,0,0,0.0,0.802,0
0,0,0,0.0,0.801,0
0,0,0,0.0,0.728,0
0,0,0,0.0,0.72,0
0,0,0,0.0,0.74,0
0,0,0,0.0,0.705,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.679,0
0,0,0,0.0,0.724,0
0,0,0,0.0,0.739,0
0,0,0,0.0,0.746,0
0,0,0,0.0,0.706,0
15,0,0,15.0,0.758,0
46,15,257,261.51,0.763,0
51,25,347,351.62,0.795,0
22,0,93,95.57,0.69,0
0,0,63,63.0,0.69,0
0,0,18,18.0,0.67,0
0,0,0,0.0,0.652,0
0,0,0,0.0,0.616,0
0,0,0,0.0,0.603,0
0,0,0,0.0,0.636,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.689,0
0,0,0,0.0,0.642,0
0,0,0,0.0,0.662,0
0,0,0,0.0,0.695,0
0,0,0,0.0,0.766,0
0,0,0,0.0,0.719,0
0,0,0,0.0,0.723,0
0,0,0,0.0,0.735,0
0,0,0,0.0,0.742,0
0,0,0,0.0,0.693,0
0,0,0,0.0,0.702,0
0,0,0,0.0,0.701,0
0,0,0,0.0,0.744,0
0,0,0,0.0,0.774,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.73,0
0,0,0,0.0,0.7,0
0,0,0,0.0,0.702,0
0,0,0,0.0,0.725,0
0,0,0,0.0,0.717,0
0,0,0,0.0,0.69,0
0,0,0,0.0,0.766,0
0,0,0,0.0,0.809,0
0,0,0,0.0,0.834,0
0,0,0,0.0,0.782,0
0,0,0,0.0,0.743,0
0,0,0,0.0,0.702,0
0,0,0,0.0,0.684,0
0,0,0,0.0,0.669,0
0,0,0,0.0,0.657,0
0,0,0,0.0,0.677,0
0,0,0,0.0,0.695,0
0,0,0,0.0,0.785,0
0,0,0,0.0,0.796,0
0,0,0,0.0,0.72,0
0,0,0,0.0,0.774,0
0,0,0,0.0,0.74,0
0,0,0,0.0,0.76,0
0,0,0,0.0,0.693,0
0,0,0,0.0,0.765,0
0,0,0,0.0,0.743,0
0,0,0,0.0,0.73,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.706,0
0,0,0,0.0,0.695,0
0,0,0,0.0,0.718,0
0,0,0,0.0,0.697,0
0,0,0,0.0,0.667,0
0,0,0,0.0,0.69,0
0,0,0,0.0,0.666,0
0,0,0,0.0,0.677,0
0,0,0,0.0,0.694,0
0,0,0,0.0,0.66,0
0,0,0,0.0,0.733,0
0,0,0,0.0,0.812,0
0,0,0,0.0,0.965,0
0,0,0,0.0,0.911,0
0,0,0,0.0,0.705,0
0,0,0,0.0,0.658,0
0,0,0,0.0,0.813,0
0,0,0,0.0,0.919,0
0,0,0,0.0,0.938,0
0,0,0,0.0,0.903,0
0,0,0,0.0,0.893,0
0,0,0,0.0,0.907,0
0,0,0,0.0,0.913,0
0,0,0,0.0,0.821,0
0,0,0,0.0,0.784,0
0,0,0,0.0,0.749,0
0,0,0,0.0,0.746,0
0,0,0,0.0,0.766,0
0,0,0,0.0,0.736,0
0,0,0,0.0,0.744,0
0,0,0,0.0,0.732,0
0,0,0,0.0,0.814,0
0,0,0,0.0,0.848,0
0,0,0,0.0,0.82,0
0,0,0,0.0,0.772,0
0,0,0,0.0,0.77,0
0,0,0,0.0,0.753,0
0,0,0,0.0,0.816,0
0,0,0,0.0,0.738,0
0,0,0,0.0,0.747,0
0,0,0,0.0,0.748,0
0,0,0,0.0,0.75,0
0,0,0,0.0,0.699,0
0,0,0,0.0,0.731,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.746,0
33,21,6,39.57,0.749,0
52,41,300,307.22,0.786,0
91,84,239,269.18,0.819,0
30,41,58,77.1,0.777,0
10,2,69,69.75,0.714,0
23,15,158,160.37,0.687,0
2,0,72,72.03,0.65,0
4,0,40,40.2,0.617,0
0,0,0,0.0,0.614,0
0,0,0,0.0,0.66,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.738,0
0,0,0,0.0,0.675,0
0,0,0,0.0,0.733,0
0,0,0,0.0,0.702,0
0,0,0,0.0,0.706,0
0,0,0,0.0,0.662,0
0,0,0,0.0,0.658,0
0,0,0,0.0,0.676,0
0,0,0,0.0,0.669,0
0,0,0,0.0,0.68,0
0,0,0,0.0,0.672,0
0,0,0,0.0,0.687,0
0,0,0,0.0,0.749,0
0,0,0,0.0,0.769,0
0,0,0,0.0,0.686,0
0,0,0,0.0,0.727,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.683,0
0,0,0,0.0,0.711,0
0,0,0,0.0,0.72,0
0,0,0,0.0,0.707,0
0,0,0,0.0,0.669,0
0,0,0,0.0,0.685,0
0,0,0,0.0,0.692,0
0,0,0,0.0,0.707,0
0,0,0,0.0,0.67,0
0,0,0,0.0,0.658,0
0,0,0,0.0,0.737,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.736,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.67,0
0,0,0,0.0,0.638,0
0,0,0,0.0,0.608,0
0,0,0,0.0,0.61,0
0,0,0,0.0,0.614,0
0,0,0,0.0,0.648,0
0,0,0,0.0,0.722,0
0,0,0,0.0,0.763,0
0,0,0,0.0,0.781,0
0,0,0,0.0,0.798,0
0,0,0,0.0,0.756,0
0,0,0,0.0,0.731,0
0,0,0,0.0,0.766,0
0,0,0,0.0,0.722,0
0,0,0,0.0,0.727,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.691,0
0,0,0,0.0,0.691,0
0,0,0,0.0,0.679,0
0,0,0,0.0,0.673,0
0,0,0,0.0,0.65,0
0,0,0,0.0,0.625,0
0,0,0,0.0,0.632,0
0,0,0,0.0,0.619,0
0,0,0,0.0,0.647,0
0,0,0,0.0,0.646,0
0,0,0,0.0,0.647,0
0,0,0,0.0,0.623,0
0,0,0,0.0,0.616,0
0,0,0,0.0,0.64,0
0,0,0,0.0,0.727,0
0,0,0,0.0,0.743,0
0,0,0,0.0,0.693,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.756,0
0,0,0,0.0,0.79,0
0,14,0,14.0,0.703,0
0,0,0,0.0,0.69,0
0,0,0,0.0,0.69,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.678,0
0,0,0,0.0,0.661,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.773,0
0,0,0,0.0,0.695,0
0,0,0,0.0,0.661,0
0,0,0,0.0,0.661,0
0,0,0,0.0,0.659,0
0,0,0,0.0,0.678,0
0,0,0,0.0,0.66,0
0,0,0,0.0,0.642,0
0,0,0,0.0,0.691,0
0,0,0,0.0,0.714,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.724,0
0,0,0,0.0,0.763,0
0,0,0,0.0,0.763,0
0,0,0,0.0,0.751,0
0,0,0,0.0,0.683,0
0,0,0,0.0,0.683,0
0,0,0,0.0,0.703,0
0,0,0,0.0,0.759,0
0,0,0,0.0,0.77,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.763,0
0,0,0,0.0,0.693,0
0,0,0,0.0,0.715,0
0,0,0,0.0,0.706,0
0,3,0,3.0,0.728,0
8,9,19,22.49,0.744,0
0,0,0,0.0,0.747,0
0,0,0,0.0,0.705,0
0,0,0,0.0,0.689,0
0,0,0,0.0,0.708,0
0,0,0,0.0,0.7,0
0,0,0,0.0,0.666,0
0,0,0,0.0,0.673,0
0,0,0,0.0,0.701,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.696,0
0,0,0,0.0,0.726,0
0,0,0,0.0,0.709,0
0,0,0,0.0,0.742,0
0,0,0,0.0,0.697,0
0,0,0,0.0,0.659,0
0,0,0,0.0,0.665,0
0,0,0,0.0,0.677,0
0,0,0,0.0,0.689,0
0,0,0,0.0,0.665,0
0,0,0,0.0,0.718,0
0,0,0,0.0,0.744,0
0,0,0,0.0,0.852,0
