Axis1,Axis2,Axis3,Vector Magnitude,RR,label
35,99,87,136.36,0.612,0
93,77,47,129.56,0.619,0
28,2,91,95.23,0.623,0
7,5,7,11.09,0.623,0
26,1,70,74.68,0.615,0
34,30,13,47.17,0.605,0
21,3,16,26.57,0.596,0
0,0,0,0.0,0.594,0
8,0,4,8.94,0.598,0
0,0,19,19.0,0.606,0
12,0,30,32.31,0.618,0
9,8,11,16.31,0.617,0
20,0,46,50.16,0.604,0
0,0,2,2.0,0.595,0
0,0,2,2.0,0.594,0
26,0,2,26.08,0.587,0
155,112,107,219.13,0.594,0
73,63,45,106.41,0.609,0
9,56,45,72.4,0.642,0
0,0,0,0.0,0.66,0
0,0,0,0.0,0.809,0
0,0,0,0.0,0.755,0
0,0,0,0.0,0.686,0
0,0,0,0.0,0.631,0
1,16,0,16.03,0.636,0
9,44,1,44.92,0.706,0
0,12,0,12.0,0.785,0
0,19,0,19.0,0.8,0
0,22,0,22.0,0.792,0
0,7,0,7.0,0.629,0
0,0,0,0.0,0.677,0
0,0,0,0.0,0.662,0
0,0,0,0.0,0.65,0
0,0,0,0.0,0.65,0
0,1,0,1.0,0.666,0
4,0,0,4.0,0.669,0
9,0,0,9.0,0.784,0
45,0,4,45.18,0.744,0
39,0,16,42.15,0.693,0
216,46,35,223.6,0.649,0
77,22,57,98.3,0.639,0
67,0,21,70.21,0.633,0
48,6,65,81.02,0.636,0
0,0,0,0.0,0.643,0
0,0,0,0.0,0.647,0
0,6,0,6.0,0.643,0
0,0,0,0.0,0.637,0
0,0,0,0.0,0.622,0
0,0,0,0.0,0.622,0
0,0,0,0.0,0.642,0
0,1,0,1.0,0.809,0
0,0,0,0.0,0.82,0
0,0,0,0.0,0.767,0
0,0,0,0.0,0.761,0
0,0,0,0.0,0.764,0
0,0,0,0.0,0.748,0
0,0,0,0.0,0.692,0
0,0,0,0.0,0.646,0
0,6,0,6.0,0.661,0
0,0,0,0.0,0.651,0
0,0,0,0.0,0.648,0
0,8,0,8.0,0.653,0
0,0,0,0.0,0.64,0
0,0,0,0.0,0.637,0
0,0,0,0.0,0.621,0
0,0,0,0.0,0.609,0
0,0,0,0.0,0.599,0
0,0,0,0.0,0.59,0
0,0,0,0.0,0.582,0
0,0,0,0.0,0.571,0
0,0,0,0.0,0.574,0
0,0,0,0.0,0.569,0
0,0,0,0.0,0.572,0
0,0,0,0.0,0.574,0
0,0,0,0.0,0.58,0
0,13,0,13.0,0.582,0
0,7,0,7.0,0.579,0
114,32,81,143.46,0.567,0
135,47,13,143.54,0.557,0
257,80,79,280.52,0.562,0
32,30,126,133.42,0.575,0
72,0,74,103.25,0.585,0
15,0,12,19.21,0.575,0
0,0,0,0.0,0.579,0
0,0,0,0.0,0.583,0
0,0,0,0.0,0.585,0
0,20,0,20.0,0.584,0
3,30,0,30.15,0.59,0
0,0,0,0.0,0.593,0
0,0,0,0.0,0.598,0
0,0,0,0.0,0.597,0
0,0,0,0.0,0.594,0
0,0,0,0.0,0.597,0
0,0,0,0.0,0.596,0
0,0,2,2.0,0.585,0
0,0,8,8.0,0.58,0
0,0,0,0.0,0.587,0
0,0,0,0.0,0.593,0
0,0,0,0.0,0.599,0
0,0,0,0.0,0.591,0
0,0,0,0.0,0.608,0
0,0,0,0.0,0.632,0
0,0,0,0.0,0.826,0
0,0,0,0.0,0.802,0
0,0,0,0.0,0.753,0
0,0,0,0.0,0.731,0
0,0,0,0.0,0.68,0
0,0,0,0.0,0.648,0
0,0,0,0.0,0.627,0
0,6,0,6.0,0.631,0
0,44,0,44.0,0.73,0
0,0,0,0.0,0.694,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.69,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.76,0
32,49,52,78.29,0.756,0
207,152,21,257.67,0.79,0
100,87,11,133.0,0.821,0
231,204,55,313.05,0.84,0
72,37,57,99.01,0.833,0
275,70,39,286.44,0.774,0
285,23,84,298.01,0.729,0
77,0,79,110.32,0.676,0
71,0,41,81.99,0.625,0
23,0,5,23.54,0.619,0
0,0,0,0.0,0.636,0
1,0,43,43.01,0.76,0
11,0,28,30.08,0.779,0
0,0,0,0.0,0.746,0
0,0,0,0.0,0.753,0
0,0,0,0.0,0.78,0
0,0,0,0.0,0.809,0
0,0,0,0.0,0.823,0
0,0,0,0.0,0.789,0
0,0,0,0.0,0.752,0
0,0,0,0.0,0.727,0
0,0,0,0.0,0.724,0
0,0,0,0.0,0.705,0
0,0,0,0.0,0.685,0
0,0,0,0.0,0.658,0
0,0,0,0.0,0.664,0
0,0,0,0.0,0.715,0
0,0,0,0.0,0.789,0
0,0,0,0.0,0.804,0
0,0,0,0.0,0.775,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.781,0
0,0,0,0.0,0.773,0
46,8,53,70.63,0.715,0
208,33,105,235.33,0.698,0
223,69,75,245.18,0.689,0
112,43,105,159.43,0.655,0
60,0,0,60.0,0.641,0
0,0,0,0.0,0.69,0
55,3,64,84.44,0.728,0
135,33,41,144.9,0.764,0
100,16,13,102.1,0.71,0
144,10,15,145.12,0.702,0
99,10,60,116.19,0.79,0
62,0,0,62.0,0.818,0
25,0,0,25.0,0.831,0
0,0,0,0.0,0.831,0
0,0,0,0.0,0.784,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.786,0
0,0,0,0.0,0.77,0
0,0,0,0.0,0.777,0
0,0,0,0.0,0.799,0
0,0,0,0.0,0.788,0
0,0,0,0.0,0.765,0
0,0,8,8.0,0.737,0
0,0,28,28.0,0.747,0
0,0,7,7.0,0.741,0
0,3,65,65.07,0.745,0
65,81,67,123.59,0.79,0
79,94,142,187.73,0.813,0
0,0,17,17.0,0.82,0
0,6,7,9.22,0.821,0
0,0,0,0.0,0.803,0
0,16,22,27.2,0.795,0
0,0,0,0.0,0.751,0
0,0,0,0.0,0.704,0
0,14,0,14.0,0.711,0
0,8,3,8.54,0.709,0
0,1,49,49.01,0.742,0
0,0,18,18.0,0.71,0
75,104,41,134.62,0.667,0
66,147,63,173.01,0.699,0
7,19,0,20.25,0.652,0
0,0,0,0.0,0.643,0
0,0,7,7.0,0.623,0
14,0,66,67.47,0.636,0
0,0,14,14.0,0.656,0
5,0,12,13.0,0.654,0
150,0,69,165.11,0.644,0
46,0,39,60.31,0.702,0
179,83,37,200.75,0.665,0
57,14,26,64.2,0.712,0
56,0,10,56.89,0.651,0
112,4,22,114.21,0.659,0
130,40,141,195.91,0.757,0
260,91,181,329.61,0.74,0
17,10,8,21.28,0.721,0
12,1,39,40.82,0.714,0
10,0,0,10.0,0.654,0
6,0,1,6.08,0.646,0
5,22,9,24.29,0.632,0
27,27,112,118.33,0.694,0
53,0,37,64.64,0.706,0
8,0,46,46.69,0.696,0
0,0,18,18.0,0.653,0
49,0,69,84.63,0.717,0
239,27,71,250.78,0.731,0
323,11,149,355.88,0.75,0
13,0,43,44.92,0.695,0
45,0,40,60.21,0.667,0
16,4,59,61.26,0.67,0
2,11,0,11.18,0.706,0
0,0,0,0.0,0.654,0
0,0,0,0.0,0.663,0
6,12,9,16.16,0.751,0
0,0,0,0.0,0.765,0
0,0,0,0.0,0.777,0
0,7,10,12.21,0.8,0
0,4,25,25.32,0.795,0
0,0,0,0.0,0.807,0
0,6,0,6.0,0.795,0
0,0,0,0.0,0.772,0
0,36,0,36.0,0.73,0
0,9,0,9.0,0.676,0
1,1,0,1.41,0.643,0
70,150,24,167.26,0.655,0
33,73,7,80.42,0.713,0
33,33,37,59.56,0.731,0
0,1,0,1.0,0.703,0
0,0,0,0.0,0.726,0
0,0,0,0.0,0.761,0
0,0,8,8.0,0.732,0
0,0,0,0.0,0.699,0
0,0,0,0.0,0.732,0
11,24,66,71.08,0.726,0
33,23,38,55.34,0.698,0
3,0,21,21.21,0.666,0
10,4,9,14.04,0.67,0
0,0,0,0.0,0.661,0
0,0,15,15.0,0.666,0
35,7,16,39.12,0.667,0
22,27,4,35.06,0.709,0
10,2,0,10.2,0.654,0
0,0,0,0.0,0.646,0
0,5,0,5.0,0.629,0
0,0,0,0.0,0.615,0
0,0,0,0.0,0.619,0
7,0,0,7.0,0.668,0
0,0,5,5.0,0.684,0
9,0,7,11.4,0.732,0
15,0,3,15.3,0.72,0
176,265,28,319.35,0.681,0
21,104,32,110.82,0.744,0
0,113,7,113.22,0.736,0
0,41,0,41.0,0.659,0
0,0,13,13.0,0.712,0
4,0,0,4.0,0.74,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.815,0
0,0,0,0.0,0.854,0
0,0,0,0.0,0.807,0
0,0,0,0.0,0.777,0
0,0,0,0.0,0.754,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.683,0
0,0,0,0.0,0.65,0
12,9,18,23.43,0.64,0
21,4,0,21.38,0.623,0
16,1,13,20.64,0.637,0
0,0,0,0.0,0.635,0
0,0,0,0.0,0.692,0
0,0,0,0.0,0.714,0
0,0,0,0.0,0.782,0
0,0,0,0.0,0.782,0
0,0,0,0.0,0.73,0
0,0,0,0.0,0.685,0
0,0,0,0.0,0.701,0
0,0,0,0.0,0.67,0
0,0,19,19.0,0.735,0
0,0,10,10.0,0.754,0
0,0,0,0.0,0.752,0
0,0,0,0.0,0.705,0
38,236,148,281.15,0.678,0
5,132,13,132.73,0.714,0
0,71,8,71.45,0.749,0
0,4,0,4.0,0.774,0
0,0,11,11.0,0.756,0
5,12,21,24.7,0.729,0
5,1,0,5.1,0.751,0
0,0,0,0.0,0.815,0
0,0,0,0.0,0.839,0
0,0,0,0.0,0.813,0
0,1,0,1.0,0.795,0
85,251,78,276.24,0.773,0
68,93,29,118.8,0.761,0
3,94,0,94.05,0.715,0
0,31,0,31.0,0.675,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.711,0
0,0,0,0.0,0.76,0
0,0,0,0.0,0.739,0
0,0,0,0.0,0.756,0
0,0,0,0.0,0.791,0
0,0,0,0.0,0.777,0
0,0,0,0.0,0.755,0
0,0,0,0.0,0.744,0
17,0,6,18.03,0.742,0
57,28,100,118.46,0.747,0
32,12,25,42.34,0.748,0
182,183,87,272.36,0.732,0
101,86,64,147.29,0.727,0
6,59,25,64.36,0.695,0
26,0,27,37.48,0.721,0
10,5,0,11.18,0.746,0
0,0,0,0.0,0.775,0
0,0,0,0.0,0.762,0
0,0,0,0.0,0.767,0
0,0,0,0.0,0.767,0
0,0,0,0.0,0.768,0
0,0,0,0.0,0.73,0
0,0,0,0.0,0.68,0
0,0,0,0.0,0.649,0
0,0,0,0.0,0.647,0
0,0,0,0.0,0.646,0
0,0,0,0.0,0.657,0
0,0,0,0.0,0.755,0
0,0,0,0.0,0.801,0
0,0,0,0.0,0.819,0
10,0,9,13.45,0.834,0
37,0,58,68.8,0.842,0
178,245,33,304.63,0.866,0
64,167,33,181.86,0.886,0
65,333,166,377.72,0.822,0
14,49,60,78.72,0.775,0
0,53,0,53.0,0.735,0
0,9,0,9.0,0.711,0
0,0,0,0.0,0.686,0
6,2,0,6.32,0.725,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.802,0
0,0,0,0.0,0.811,0
1,0,0,1.0,0.825,0
23,0,81,84.2,0.801,0
32,5,116,120.44,0.791,0
38,63,65,98.17,0.787,0
0,4,5,6.4,0.772,0
15,7,9,18.84,0.772,0
0,0,0,0.0,0.776,0
0,0,0,0.0,0.786,0
0,0,0,0.0,0.766,0
0,0,0,0.0,0.734,0
0,0,0,0.0,0.694,0
0,0,0,0.0,0.692,0
1,0,1,1.41,0.681,0
121,190,31,227.38,0.66,0
67,105,46,132.78,0.725,0
99,83,108,168.39,0.745,0
14,88,42,98.51,0.729,0
13,28,44,53.75,0.688,0
1,0,6,6.08,0.651,0
16,19,20,31.89,0.619,0
73,29,22,81.57,0.617,0
23,0,0,23.0,0.604,0
188,194,94,286.03,0.607,0
133,59,49,153.53,0.614,0
39,58,5,70.07,0.673,0
57,12,53,78.75,0.751,0
56,64,27,89.22,0.757,0
36,17,13,41.88,0.759,0
13,5,0,13.93,0.722,0
7,6,17,19.34,0.687,0
0,0,1,1.0,0.699,0
43,95,57,118.84,0.692,0
56,71,41,99.29,0.755,0
4,1,1,4.24,0.732,0
13,7,54,55.98,0.682,0
39,31,92,104.62,0.681,0
49,95,47,116.77,0.661,0
0,89,48,101.12,0.653,0
0,49,13,50.7,0.647,0
5,45,26,52.21,0.702,0
8,18,0,19.7,0.697,0
2,14,0,14.14,0.684,0
0,0,0,0.0,0.783,0
4,0,15,15.52,0.775,0
0,11,4,11.7,0.758,0
10,46,3,47.17,0.735,0
0,0,0,0.0,0.739,0
0,0,0,0.0,0.73,0
4,0,2,4.47,0.705,0
0,0,0,0.0,0.66,0
0,0,0,0.0,0.632,0
0,0,0,0.0,0.611,0
0,0,0,0.0,0.608,0
0,0,0,0.0,0.615,0
0,0,0,0.0,0.633,0
0,13,0,13.0,0.653,0
0,0,0,0.0,0.706,0
0,0,0,0.0,0.697,0
0,7,3,7.62,0.689,0
0,0,0,0.0,0.785,0
0,0,0,0.0,0.762,0
0,0,0,0.0,0.715,0
0,0,0,0.0,0.682,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.733,0
0,0,0,0.0,0.793,0
0,0,0,0.0,0.803,0
0,0,0,0.0,0.809,0
0,0,0,0.0,0.8,0
0,0,0,0.0,0.79,0
0,0,0,0.0,0.753,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.736,0
0,0,0,0.0,0.733,0
0,0,0,0.0,0.754,0
0,0,0,0.0,0.728,0
0,0,0,0.0,0.695,0
0,0,0,0.0,0.739,0
0,27,3,27.17,0.731,0
0,10,0,10.0,0.687,0
0,0,0,0.0,0.657,0
0,0,0,0.0,0.648,0
0,0,0,0.0,0.632,0
0,0,0,0.0,0.63,0
0,0,0,0.0,0.628,0
0,0,0,0.0,0.653,0
0,0,0,0.0,0.655,0
0,0,0,0.0,0.692,0
0,0,0,0.0,0.713,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.797,0
2,9,17,19.34,0.779,0
0,0,0,0.0,0.732,0
0,0,0,0.0,0.665,0
0,0,0,0.0,0.65,0
0,0,7,7.0,0.646,0
5,0,0,5.0,0.692,0
0,12,14,18.44,0.725,0
0,9,7,11.4,0.798,0
31,4,28,41.96,0.782,0
0,16,26,30.53,0.821,0
0,6,0,6.0,0.861,0
0,0,0,0.0,0.873,0
0,0,0,0.0,0.865,0
0,0,0,0.0,0.81,0
0,0,0,0.0,0.76,0
0,0,0,0.0,0.715,0
0,35,0,35.0,0.677,0
6,43,3,43.52,0.674,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.709,0
0,0,0,0.0,0.718,0
0,0,0,0.0,0.675,0
0,0,0,0.0,0.676,0
0,0,0,0.0,0.768,0
0,0,0,0.0,0.807,0
0,0,0,0.0,0.775,0
0,0,0,0.0,0.77,0
0,0,0,0.0,0.767,0
0,0,39,39.0,0.771,0
0,10,29,30.68,0.726,0
0,2,9,9.22,0.727,0
0,19,29,34.67,0.682,0
0,0,7,7.0,0.686,0
0,0,0,0.0,0.66,0
0,0,0,0.0,0.661,0
0,0,0,0.0,0.646,0
0,0,0,0.0,0.635,0
0,0,0,0.0,0.63,0
0,0,0,0.0,0.629,0
204,128,141,279.07,0.638,0
82,78,39,119.7,0.658,0
65,52,33,89.54,0.709,0
82,8,0,82.39,0.722,0
263,93,91,293.43,0.696,0
128,52,80,159.65,0.743,0
105,240,49,266.51,0.722,0
12,81,72,109.04,0.667,0
0,94,0,94.0,0.658,0
0,38,0,38.0,0.647,0
0,0,0,0.0,0.662,0
0,0,0,0.0,0.719,0
0,0,0,0.0,0.738,0
0,0,0,0.0,0.742,0
0,2,1,2.24,0.698,0
13,21,23,33.75,0.679,0
19,53,27,62.44,0.667,0
32,205,115,237.22,0.709,0
0,118,9,118.34,0.715,0
0,83,19,85.15,0.761,0
39,15,10,42.97,0.81,0
1,0,3,3.16,0.782,0
0,0,2,2.0,0.764,0
0,0,0,0.0,0.749,0
0,0,0,0.0,0.701,0
0,0,0,0.0,0.716,0
0,0,0,0.0,0.655,0
5,0,33,33.38,0.687,0
1,0,60,60.01,0.665,0
0,0,0,0.0,0.651,0
0,0,0,0.0,0.641,0
0,0,0,0.0,0.646,0
0,0,0,0.0,0.708,0
0,0,0,0.0,0.699,0
0,0,0,0.0,0.677,0
22,0,0,22.0,0.677,0
0,0,0,0.0,0.714,0
9,0,0,9.0,0.722,0
0,0,13,13.0,0.741,0
0,0,0,0.0,0.694,0
2,0,4,4.47,0.702,0
131,93,134,209.2,0.757,0
143,107,134,223.28,0.775,0
72,47,80,117.44,0.753,0
0,3,5,5.83,0.697,0
0,0,0,0.0,0.667,0
0,0,0,0.0,0.66,0
53,27,32,67.54,0.657,0
35,22,54,68.01,0.7,0
101,10,56,115.92,0.673,0
29,0,50,57.8,0.643,0
0,0,0,0.0,0.641,0
0,0,0,0.0,0.648,0
9,0,0,9.0,0.72,0
13,9,10,18.71,0.771,0
21,37,10,43.7,0.783,0
28,28,19,43.92,0.729,0
32,40,28,58.38,0.673,0
59,44,38,82.83,0.651,0
67,75,35,106.48,0.634,0
60,71,46,103.72,0.647,0
69,47,31,89.06,0.699,0
55,44,42,82.01,0.655,0
24,38,9,45.84,0.718,0
24,24,58,67.2,0.829,0
46,29,56,78.06,0.813,0
16,60,13,63.44,0.787,0
52,48,19,73.27,0.766,0
24,52,73,92.78,0.742,0
6,67,49,83.22,0.706,0
28,33,17,46.5,0.684,0
52,42,24,71.02,0.677,0
30,42,30,59.7,0.708,0
32,21,9,39.32,0.677,0
48,55,53,90.21,0.669,0
0,49,13,50.7,0.783,0
66,41,51,92.94,0.792,0
62,38,68,99.56,0.76,0
57,32,70,95.78,0.751,0
19,21,30,41.26,0.756,0
3,21,9,23.04,0.772,0
77,334,124,364.5,0.769,0
58,309,205,375.33,0.739,0
64,140,92,179.33,0.7,0
25,100,27,106.56,0.681,0
7,77,12,78.24,0.708,0
152,282,36,322.37,0.709,0
178,88,49,204.52,0.689,0
98,130,18,163.79,0.678,0
201,191,155,317.66,0.744,0
147,228,68,279.67,0.779,0
33,124,52,138.45,0.791,0
25,97,36,106.44,0.764,0
10,103,28,107.21,0.77,0
18,54,21,60.67,0.754,0
27,7,18,33.2,0.71,0
43,22,15,50.58,0.682,0
159,259,110,323.21,0.663,0
68,306,156,350.14,0.644,0
28,83,9,88.06,0.655,0
19,72,22,77.65,0.755,0
45,74,6,86.82,0.703,0
21,36,74,84.93,0.653,0
14,77,69,104.34,0.65,0
16,80,0,81.58,0.653,0
12,67,41,79.46,0.662,0
5,78,16,79.78,0.659,0
18,85,6,87.09,0.666,0
48,45,18,68.21,0.827,0
34,62,41,81.74,0.825,0
41,38,7,56.34,0.855,0
20,48,31,60.54,0.841,0
20,50,41,67.68,0.803,0
41,19,66,79.99,0.771,0
30,26,23,45.88,0.747,0
49,40,31,70.44,0.75,0
67,53,32,91.22,0.774,0
75,33,42,92.08,0.775,0
85,56,46,111.7,0.748,0
70,60,49,104.41,0.709,0
40,51,47,80.06,0.677,0
12,52,24,58.51,0.651,0
13,41,36,56.09,0.639,0
22,71,7,74.66,0.63,0
133,338,6,363.28,0.625,0
115,431,84,453.92,0.635,0
126,149,59,203.86,0.695,0
56,77,30,99.82,0.703,0
66,42,33,84.91,0.685,0
59,64,42,96.65,0.679,0
22,28,77,84.84,0.666,0
17,36,7,40.42,0.647,0
0,9,30,31.32,0.637,0
0,0,0,0.0,0.64,0
0,0,0,0.0,0.661,0
0,0,0,0.0,0.658,0
0,0,0,0.0,0.658,0
0,0,0,0.0,0.663,0
0,0,0,0.0,0.766,0
0,0,0,0.0,0.804,0
0,0,0,0.0,0.782,0
3,3,9,9.95,0.799,0
5,4,19,20.05,0.798,0
19,6,5,20.54,0.775,0
14,0,13,19.1,0.762,0
0,0,0,0.0,0.759,0
9,0,4,9.85,0.762,0
24,17,0,29.41,0.757,0
0,7,33,33.73,0.729,0
37,29,0,47.01,0.734,0
30,17,31,46.37,0.765,0
5,13,55,56.74,0.752,0
0,1,3,3.16,0.745,0
28,15,54,62.65,0.731,0
48,12,60,77.77,0.739,0
32,21,16,41.48,0.735,0
33,31,20,49.5,0.716,0
8,34,8,35.83,0.742,0
15,17,0,22.67,0.751,0
0,17,20,26.25,0.767,0
42,64,36,84.59,0.778,0
69,39,92,121.43,0.786,0
0,0,0,0.0,0.792,0
0,0,0,0.0,0.774,0
9,38,10,40.31,0.768,0
1,85,54,100.71,0.787,0
28,13,0,30.87,0.801,0
0,0,0,0.0,0.795,0
0,0,0,0.0,0.766,0
0,0,0,0.0,0.72,0
0,0,0,0.0,0.678,0
13,4,0,13.6,0.692,0
0,0,0,0.0,0.726,0
0,0,0,0.0,0.667,0
0,0,0,0.0,0.661,0
17,86,9,88.12,0.667,0
15,43,0,45.54,0.707,0
196,136,67,247.79,0.739,0
160,216,10,268.99,0.764,0
41,78,40,96.77,0.697,0
0,29,0,29.0,0.679,0
0,40,11,41.48,0.679,0
31,3,47,56.38,0.767,0
23,57,13,62.83,0.731,0
12,16,18,26.91,0.734,0
12,35,5,37.34,0.752,0
25,35,0,43.01,0.762,0
27,67,18,74.44,0.734,0
17,44,9,48.02,0.747,0
0,54,18,56.92,0.777,0
26,41,15,50.81,0.819,0
44,40,20,62.74,0.817,0
12,37,0,38.9,0.772,0
18,37,7,41.74,0.746,0
22,29,19,41.06,0.7,0
12,42,6,44.09,0.669,0
0,7,0,7.0,0.638,0
23,13,0,26.42,0.633,0
19,58,5,61.24,0.64,0
0,31,0,31.0,0.653,0
1,13,6,14.35,0.784,0
0,0,6,6.0,0.82,0
0,0,0,0.0,0.841,0
0,0,0,0.0,0.839,0
13,0,22,25.55,0.844,0
31,0,58,65.76,0.818,0
0,0,0,0.0,0.769,0
0,0,0,0.0,0.722,0
0,0,0,0.0,0.671,0
0,0,0,0.0,0.631,0
0,0,0,0.0,0.629,0
0,0,0,0.0,0.621,0
0,0,0,0.0,0.62,0
0,0,0,0.0,0.623,0
0,0,0,0.0,0.645,0
0,0,0,0.0,0.651,0
0,9,0,9.0,0.644,0
0,0,0,0.0,0.635,0
0,0,0,0.0,0.711,0
0,0,0,0.0,0.714,0
0,0,0,0.0,0.684,0
0,0,0,0.0,0.828,0
0,0,0,0.0,0.786,0
