Axis1,Axis2,Axis3,Vector Magnitude,RR,label
93,147,61,184.33,0.724,0
156,177,147,277.98,0.751,0
43,8,4,43.92,0.744,0
0,0,10,10.0,0.752,0
20,0,16,25.61,0.761,0
11,0,0,11.0,0.786,0
36,31,67,82.13,0.754,0
67,50,133,157.09,0.325,0
33,5,28,43.57,0.409,0
157,54,62,177.23,0.709,0
37,122,32,131.44,0.781,0
147,64,86,181.94,0.823,0
29,85,35,96.39,0.84,0
84,73,79,136.48,0.827,0
4,0,40,40.2,0.779,0
0,0,13,13.0,0.783,0
31,0,56,64.01,0.778,0
0,0,0,0.0,0.773,0
3,0,12,12.37,0.764,0
6,15,20,25.71,0.776,0
82,34,81,120.17,0.793,0
25,39,8,47.01,0.842,0
5,14,0,14.87,0.837,0
0,0,0,0.0,0.818,0
0,0,0,0.0,0.838,0
0,0,0,0.0,0.849,0
0,0,0,0.0,0.814,0
0,0,0,0.0,0.835,0
0,0,0,0.0,0.848,0
0,0,0,0.0,0.795,0
0,0,0,0.0,0.828,0
0,0,0,0.0,0.88,0
0,0,0,0.0,0.827,0
22,9,0,23.77,0.785,0
2,0,0,2.0,0.8,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.756,0
0,0,0,0.0,0.752,0
0,0,0,0.0,0.765,0
10,4,3,11.18,0.772,0
8,0,0,8.0,0.787,0
0,0,0,0.0,0.792,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.757,0
0,0,0,0.0,0.748,0
0,0,0,0.0,0.761,0
0,0,0,0.0,0.76,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.778,0
0,0,0,0.0,0.754,0
21,0,0,21.0,0.698,0
24,0,0,24.0,0.599,0
0,0,0,0.0,0.603,0
31,35,52,69.93,0.615,0
34,147,175,231.06,0.734,0
45,16,96,107.22,0.763,0
25,0,40,47.17,0.771,0
3,0,42,42.11,0.763,0
61,41,219,231.0,0.757,0
93,22,164,189.81,0.736,0
85,0,216,232.12,0.725,0
9,0,99,99.41,0.732,0
73,107,266,295.86,0.735,0
14,38,115,121.92,0.766,0
12,37,59,70.67,0.747,0
126,97,64,171.41,0.696,0
44,6,2,44.45,0.682,0
63,0,0,63.0,0.698,0
140,43,71,162.76,0.685,0
46,8,50,68.41,0.704,0
0,0,0,0.0,0.746,0
0,0,0,0.0,0.792,0
0,0,0,0.0,0.822,0
0,0,0,0.0,0.85,0
0,0,0,0.0,0.868,0
0,0,0,0.0,0.87,0
0,0,0,0.0,0.853,0
0,0,0,0.0,0.846,0
0,0,0,0.0,0.839,0
0,0,4,4.0,0.847,0
96,30,24,103.4,0.838,0
40,77,53,101.68,0.804,0
148,36,178,234.27,0.829,0
21,36,75,85.8,0.883,0
9,0,26,27.51,0.885,0
148,0,114,186.82,0.876,0
51,0,53,73.55,0.845,0
56,1,92,107.71,0.798,0
76,71,252,272.62,0.797,0
47,7,74,87.94,0.811,0
0,0,6,6.0,0.77,0
0,0,0,0.0,0.778,0
0,0,0,0.0,0.812,0
17,0,11,20.25,0.813,0
12,0,3,12.37,0.815,0
54,20,29,64.47,0.838,0
24,36,8,44.0,0.849,0
0,0,0,0.0,0.832,0
11,0,0,11.0,0.838,0
0,0,0,0.0,0.842,0
0,0,0,0.0,0.803,0
0,0,0,0.0,0.808,0
0,0,0,0.0,0.8,0
0,0,0,0.0,0.801,0
70,96,106,159.22,0.794,0
30,81,37,93.97,0.783,0
53,73,186,206.72,0.729,0
0,0,0,0.0,0.703,0
10,0,0,10.0,0.695,0
67,0,74,99.82,0.699,0
138,14,307,336.88,0.691,0
24,0,39,45.79,0.729,0
88,8,180,200.52,0.788,0
29,9,85,90.26,0.733,0
17,6,38,42.06,0.759,0
4,0,82,82.1,0.812,0
33,102,218,242.93,0.874,0
5,47,51,69.53,0.934,0
8,0,13,15.26,0.914,0
1,0,29,29.02,0.882,0
4,0,11,11.7,0.854,0
0,0,5,5.0,0.953,0
0,5,11,12.08,0.997,0
0,0,0,0.0,0.89,0
19,0,0,19.0,0.802,0
0,0,0,0.0,0.807,0
0,0,0,0.0,0.85,0
0,0,0,0.0,0.898,0
0,0,0,0.0,0.94,0
0,0,0,0.0,0.95,0
3,2,5,6.16,0.91,0
0,0,0,0.0,0.83,0
100,72,33,127.57,1.085,0
20,0,0,20.0,0.882,0
18,0,0,18.0,0.837,0
0,0,0,0.0,0.784,0
0,0,0,0.0,0.804,0
0,0,0,0.0,0.848,0
0,0,0,0.0,0.918,0
0,0,0,0.0,0.919,0
15,0,0,15.0,0.863,0
1,0,0,1.0,0.896,0
0,0,0,0.0,0.866,0
60,1,45,75.01,0.822,0
150,34,191,245.23,0.744,0
130,43,83,160.12,0.744,0
29,0,36,46.23,0.773,0
9,0,47,47.85,0.922,0
67,4,81,105.2,1.033,0
6,0,0,6.0,0.961,0
36,8,26,45.12,0.938,0
0,0,0,0.0,0.91,0
0,0,0,0.0,0.856,0
0,0,0,0.0,0.832,0
0,0,0,0.0,0.868,0
0,0,0,0.0,0.862,0
0,0,0,0.0,0.899,0
0,0,0,0.0,0.896,0
0,0,0,0.0,0.899,0
0,0,0,0.0,0.876,0
0,0,0,0.0,0.834,0
0,0,0,0.0,0.8,0
0,0,0,0.0,0.776,0
20,0,33,38.59,0.787,0
46,10,195,200.6,0.785,0
20,13,97,99.89,0.778,0
0,0,73,73.0,0.762,0
10,7,0,12.21,0.752,0
4,0,0,4.0,0.762,0
0,0,0,0.0,0.788,0
0,0,0,0.0,0.841,0
0,0,0,0.0,0.88,0
0,0,0,0.0,0.878,0
0,0,0,0.0,0.859,0
0,0,0,0.0,0.818,0
0,0,0,0.0,0.74,0
0,0,0,0.0,0.706,0
0,0,0,0.0,0.684,0
0,0,0,0.0,0.687,0
0,0,0,0.0,0.704,0
0,0,0,0.0,0.845,0
0,0,0,0.0,0.808,0
0,0,0,0.0,0.81,0
0,0,0,0.0,0.78,0
0,0,0,0.0,0.773,0
0,0,0,0.0,0.785,0
0,0,0,0.0,0.805,0
0,0,0,0.0,0.82,0
9,0,0,9.0,0.847,0
48,89,143,175.14,0.868,0
57,16,82,101.14,0.868,0
0,12,41,42.72,0.837,0
2,5,0,5.39,0.806,0
0,0,0,0.0,0.816,0
0,0,0,0.0,0.806,0
0,0,0,0.0,0.738,0
5,0,0,5.0,0.733,0
1,0,0,1.0,0.762,0
4,0,0,4.0,0.848,0
0,0,0,0.0,0.9,0
0,0,0,0.0,0.951,0
0,0,0,0.0,0.907,0
0,0,0,0.0,0.902,0
0,0,0,0.0,0.871,0
0,0,0,0.0,0.811,0
0,0,0,0.0,0.796,0
5,0,0,5.0,0.769,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.799,0
0,0,0,0.0,0.805,0
0,0,0,0.0,0.752,0
0,0,0,0.0,0.778,0
0,0,0,0.0,0.719,0
0,0,0,0.0,0.743,0
34,0,41,53.26,0.787,0
74,54,119,150.18,0.808,0
6,37,57,68.22,0.829,0
1,11,22,24.62,0.841,0
63,4,63,89.19,0.846,0
85,55,244,264.17,0.826,0
9,55,54,77.6,0.771,0
22,12,26,36.11,0.771,0
0,0,0,0.0,0.793,0
0,0,0,0.0,0.804,0
0,0,0,0.0,0.818,0
0,0,0,0.0,0.804,0
19,33,35,51.72,0.839,0
61,5,15,63.02,0.83,0
83,55,155,184.23,0.837,0
175,48,173,250.71,0.832,0
85,3,78,115.4,0.785,0
29,0,123,126.37,0.733,0
0,0,0,0.0,0.733,0
130,37,146,198.96,0.733,0
94,34,61,117.1,0.792,0
144,49,308,343.51,0.886,0
45,50,64,92.85,0.905,0
34,80,105,136.31,0.773,0
0,0,32,32.0,0.765,0
0,3,2,3.61,0.768,0
28,113,116,164.34,0.799,0
7,30,21,37.28,0.841,0
0,0,0,0.0,0.864,0
0,0,0,0.0,0.892,0
39,0,152,156.92,0.806,0
0,1,49,49.01,0.838,0
50,4,150,158.16,0.834,0
7,0,113,113.22,0.803,0
0,0,64,64.0,0.816,0
13,1,144,144.59,0.841,0
17,10,93,95.07,0.853,0
0,0,71,71.0,0.852,0
75,13,188,202.83,0.845,0
18,0,87,88.84,0.772,0
0,0,67,67.0,0.756,0
0,0,13,13.0,0.723,0
6,0,6,8.49,0.701,0
66,4,168,180.54,0.7,0
21,0,156,157.41,0.72,0
0,0,0,0.0,0.761,0
0,0,0,0.0,0.792,0
0,0,0,0.0,0.81,0
0,0,0,0.0,0.794,0
0,0,0,0.0,0.777,0
36,0,0,36.0,0.756,0
21,0,0,21.0,0.769,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.773,0
0,0,0,0.0,0.75,0
0,0,0,0.0,0.726,0
0,0,0,0.0,0.708,0
0,0,0,0.0,0.724,0
12,0,4,12.65,0.735,0
22,0,11,24.6,0.794,0
0,0,0,0.0,0.812,0
0,0,0,0.0,0.814,0
17,0,0,17.0,0.774,0
44,0,9,44.91,0.781,0
1,0,0,1.0,0.818,0
0,0,0,0.0,0.844,0
0,0,0,0.0,0.882,0
0,0,0,0.0,0.871,0
8,0,0,8.0,0.809,0
7,0,0,7.0,0.784,0
89,114,192,240.38,0.793,0
0,0,0,0.0,0.843,0
0,0,0,0.0,0.846,0
0,0,0,0.0,0.844,0
0,0,0,0.0,0.833,0
0,0,0,0.0,0.835,0
0,0,0,0.0,0.82,0
0,0,0,0.0,0.813,0
0,0,0,0.0,0.804,0
0,0,0,0.0,0.813,0
0,0,0,0.0,0.837,0
0,0,0,0.0,0.813,0
0,0,0,0.0,0.807,0
0,0,0,0.0,0.788,0
0,0,0,0.0,0.781,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.785,0
0,0,0,0.0,0.881,0
0,0,0,0.0,0.97,0
0,0,0,0.0,1.003,0
0,0,0,0.0,0.987,0
0,0,0,0.0,0.91,0
0,0,0,0.0,0.876,0
0,0,0,0.0,0.837,0
0,0,0,0.0,0.855,0
0,0,0,0.0,0.862,0
0,0,0,0.0,0.84,0
0,0,0,0.0,0.83,0
0,0,0,0.0,0.815,0
0,0,0,0.0,0.768,0
37,16,59,71.46,0.722,0
27,127,158,204.5,0.731,0
17,67,58,90.23,0.696,0
13,27,76,81.69,0.694,0
0,0,0,0.0,0.717,0
4,0,19,19.42,0.767,0
0,0,0,0.0,0.829,0
0,0,0,0.0,0.886,0
0,0,0,0.0,0.92,0
0,0,0,0.0,0.938,0
0,0,0,0.0,0.928,0
0,0,0,0.0,0.895,0
0,0,0,0.0,0.856,0
0,0,0,0.0,0.845,0
0,0,0,0.0,0.818,0
0,0,0,0.0,0.835,0
0,0,0,0.0,0.837,0
23,0,26,34.71,0.802,0
116,85,93,171.26,0.775,0
98,8,47,108.98,0.78,0
6,30,45,54.42,0.784,0
0,0,5,5.0,0.79,0
0,0,0,0.0,0.804,0
0,0,0,0.0,0.798,0
0,0,0,0.0,0.8,0
0,0,0,0.0,0.722,0
0,0,0,0.0,0.679,0
20,1,16,25.63,0.687,0
67,32,204,217.09,0.667,0
16,0,125,126.02,0.675,0
48,8,69,84.43,0.745,0
40,25,22,52.05,0.802,0
0,0,14,14.0,0.84,0
0,0,0,0.0,0.87,0
0,0,0,0.0,0.888,0
0,0,0,0.0,0.876,0
0,0,0,0.0,0.821,0
0,0,0,0.0,0.774,0
0,0,0,0.0,0.727,0
0,0,0,0.0,0.74,0
88,0,88,124.45,0.762,0
95,29,253,271.8,0.78,0
29,27,159,163.86,0.725,0
26,110,93,146.37,0.762,0
0,0,40,40.0,0.76,0
0,0,0,0.0,0.8,0
0,0,0,0.0,0.85,0
0,0,0,0.0,0.898,0
0,0,0,0.0,0.845,0
0,0,0,0.0,0.82,0
0,0,0,0.0,0.86,0
0,0,0,0.0,0.901,0
0,0,0,0.0,0.896,0
0,0,0,0.0,0.862,0
0,0,0,0.0,0.85,0
0,0,0,0.0,0.822,0
0,0,0,0.0,0.759,0
16,67,57,89.41,0.844,0
14,0,15,20.52,0.858,0
0,0,0,0.0,0.896,0
0,0,0,0.0,0.931,0
38,12,33,51.74,0.901,0
105,38,27,114.88,0.853,0
33,18,22,43.55,0.771,0
36,3,48,60.07,0.755,0
5,0,28,28.44,0.773,0
15,0,61,62.82,0.866,0
0,0,4,4.0,1.063,0
0,0,0,0.0,1.067,0
0,0,0,0.0,0.961,0
0,0,0,0.0,0.908,0
0,0,0,0.0,0.921,0
2,0,17,17.12,0.979,0
5,0,0,5.0,1.008,0
15,0,0,15.0,0.984,0
22,0,9,23.77,0.886,0
0,0,0,0.0,0.814,0
0,0,0,0.0,0.782,0
4,0,0,4.0,0.815,0
0,0,4,4.0,0.892,0
0,0,0,0.0,0.959,0
0,0,0,0.0,0.966,0
0,0,0,0.0,0.984,0
0,0,0,0.0,0.91,0
0,0,2,2.0,0.866,0
0,0,1,1.0,0.854,0
0,0,0,0.0,0.783,0
0,0,0,0.0,0.836,0
24,12,73,77.78,0.915,0
19,40,127,134.5,0.904,0
0,1,15,15.03,0.826,0
0,0,0,0.0,0.823,0
0,0,0,0.0,0.857,0
0,0,0,0.0,0.843,0
0,0,0,0.0,0.81,0
0,0,0,0.0,0.801,0
0,0,0,0.0,0.8,0
0,0,0,0.0,0.813,0
0,0,0,0.0,0.809,0
0,0,0,0.0,0.796,0
0,0,0,0.0,0.762,0
0,0,0,0.0,0.788,0
0,0,0,0.0,0.827,0
0,0,0,0.0,0.911,0
0,0,0,0.0,0.931,0
0,0,0,0.0,0.871,0
76,6,45,88.53,0.827,0
110,56,26,126.14,0.807,0
18,8,0,19.7,0.842,0
0,0,0,0.0,0.893,0
0,0,0,0.0,0.913,0
0,0,0,0.0,0.909,0
0,0,0,0.0,0.879,0
0,0,0,0.0,0.83,0
0,0,0,0.0,0.351,0
0,0,0,0.0,0.267,0
0,0,0,0.0,1.005,0
0,0,0,0.0,0.739,0
79,28,46,95.61,0.916,0
55,33,39,75.07,0.954,0
13,1,31,33.63,0.906,0
0,0,9,9.0,0.824,0
0,0,0,0.0,0.827,0
0,0,0,0.0,0.854,0
0,0,0,0.0,0.899,0
0,0,0,0.0,0.799,0
0,0,0,0.0,0.892,0
0,0,0,0.0,0.813,0
0,0,0,0.0,0.77,0
0,0,0,0.0,0.728,0
0,0,0,0.0,0.724,0
0,0,0,0.0,0.719,0
6,15,14,21.38,0.708,0
26,0,38,46.04,0.764,0
0,0,0,0.0,0.805,0
0,0,0,0.0,0.814,0
0,0,0,0.0,0.797,0
0,0,0,0.0,0.794,0
0,0,0,0.0,0.773,0
0,0,0,0.0,0.772,0
0,0,0,0.0,0.748,0
0,0,0,0.0,0.717,0
0,0,0,0.0,0.694,0
0,0,0,0.0,0.688,0
0,0,0,0.0,0.685,0
0,0,0,0.0,0.697,0
14,15,72,74.87,0.709,0
24,6,24,34.47,0.739,0
0,0,27,27.0,0.782,0
0,0,6,6.0,0.854,0
0,0,14,14.0,0.9,0
3,0,11,11.4,0.351,0
10,0,14,17.2,0.457,0
0,0,3,3.0,0.836,0
8,0,107,107.3,0.925,0
0,0,80,80.0,0.966,0
0,0,67,67.0,0.972,0
0,0,8,8.0,0.922,0
0,0,0,0.0,0.919,0
0,0,0,0.0,0.916,0
0,0,0,0.0,0.923,0
3,0,6,6.71,0.879,0
57,0,143,153.94,0.832,0
48,13,170,177.12,0.806,0
31,17,123,127.98,0.814,0
31,16,281,283.16,0.5,0
6,5,86,86.35,0.344,0
4,0,49,49.16,0.834,0
0,0,4,4.0,0.808,0
0,17,0,17.0,0.769,0
20,44,43,64.69,0.787,0
37,33,126,135.4,0.795,0
42,15,116,124.28,0.787,0
25,1,26,36.08,0.813,0
13,0,6,14.32,0.838,0
8,0,4,8.94,0.875,0
18,5,4,19.1,0.844,0
8,32,2,33.05,0.83,0
0,23,15,27.46,0.854,0
0,0,0,0.0,0.881,0
0,0,0,0.0,0.912,0
0,0,0,0.0,0.881,0
0,0,0,0.0,0.881,0
0,0,0,0.0,0.762,0
0,0,0,0.0,0.739,0
0,0,0,0.0,0.743,0
0,0,0,0.0,0.72,0
0,0,5,5.0,0.763,0
0,0,2,2.0,0.822,0
55,24,109,124.43,0.953,0
54,13,63,83.99,0.989,0
60,4,137,149.62,0.889,0
16,25,102,106.23,0.902,0
0,0,70,70.0,0.863,0
0,0,29,29.0,0.809,0
0,0,0,0.0,0.76,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.772,0
0,0,0,0.0,0.773,0
0,0,5,5.0,0.765,0
0,0,0,0.0,0.732,0
0,0,0,0.0,0.74,0
0,0,0,0.0,0.432,0
0,0,0,0.0,0.313,0
0,0,0,0.0,0.694,0
0,0,0,0.0,0.792,0
0,0,0,0.0,0.737,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.786,0
0,0,0,0.0,0.841,0
0,0,0,0.0,0.848,0
0,0,0,0.0,0.841,0
7,0,0,7.0,0.785,0
0,0,0,0.0,0.735,0
0,0,0,0.0,0.709,0
0,0,0,0.0,0.696,0
0,0,0,0.0,0.713,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.761,0
0,0,0,0.0,0.754,0
0,0,0,0.0,0.767,0
0,0,0,0.0,0.785,0
0,0,0,0.0,0.816,0
0,0,0,0.0,0.8,0
0,0,0,0.0,0.828,0
0,0,0,0.0,0.878,0
0,0,0,0.0,0.946,0
0,0,0,0.0,0.886,0
0,0,0,0.0,0.817,0
0,0,0,0.0,0.799,0
0,0,0,0.0,0.813,0
0,0,0,0.0,0.853,0
9,0,5,10.3,0.814,0
1,0,0,1.0,0.826,0
0,0,0,0.0,0.846,0
0,0,0,0.0,0.892,0
0,0,0,0.0,0.357,0
0,0,0,0.0,0.517,0
0,0,0,0.0,0.807,0
0,0,0,0.0,0.789,0
0,0,0,0.0,0.806,0
0,0,0,0.0,0.817,0
0,0,0,0.0,0.776,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.349,0
0,0,0,0.0,0.359,0
0,0,0,0.0,0.655,0
0,0,0,0.0,0.817,0
0,0,0,0.0,0.94,0
0,0,0,0.0,0.931,0
0,0,0,0.0,0.757,0
0,0,0,0.0,0.732,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.734,0
0,0,0,0.0,0.756,0
0,0,0,0.0,0.763,0
0,0,0,0.0,0.787,0
0,0,0,0.0,0.714,0
0,0,0,0.0,0.898,0
0,0,0,0.0,0.798,0
0,0,0,0.0,0.793,0
0,0,0,0.0,0.762,0
0,0,0,0.0,0.775,0
0,0,0,0.0,0.792,0
0,0,0,0.0,0.836,0
0,0,0,0.0,0.875,0
0,0,0,0.0,0.875,0
0,0,0,0.0,0.877,0
0,0,0,0.0,0.876,0
0,0,0,0.0,0.857,0
0,0,0,0.0,0.806,0
0,0,0,0.0,0.796,0
0,0,0,0.0,0.775,0
0,0,0,0.0,0.789,0
0,0,0,0.0,0.796,0
0,0,0,0.0,0.755,0
0,0,0,0.0,0.771,0
0,0,0,0.0,0.826,0
0,0,0,0.0,0.875,0
0,0,0,0.0,0.912,0
0,0,0,0.0,0.934,0
0,0,0,0.0,0.909,0
0,0,0,0.0,0.816,0
0,0,0,0.0,0.778,0
0,0,0,0.0,0.785,0
0,0,0,0.0,0.785,0
0,0,0,0.0,0.807,0
0,0,0,0.0,0.816,0
0,0,0,0.0,0.81,0
0,0,0,0.0,0.798,0
0,0,0,0.0,0.749,0
0,0,0,0.0,0.752,0
0,0,0,0.0,0.729,0
0,0,0,0.0,0.722,0
0,0,0,0.0,0.731,0
0,0,0,0.0,0.73,0
0,0,0,0.0,0.776,0
0,0,0,0.0,0.786,0
0,0,0,0.0,0.808,0
0,0,0,0.0,0.789,0
0,0,0,0.0,0.776,0
0,0,0,0.0,0.772,0
0,0,0,0.0,0.775,0
0,0,0,0.0,0.767,0
0,0,0,0.0,0.772,0
0,0,0,0.0,0.794,0
0,0,0,0.0,0.831,0
0,0,0,0.0,0.831,0
0,0,0,0.0,0.758,0
0,0,0,0.0,0.745,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.73,0
0,0,0,0.0,0.778,0
0,0,0,0.0,0.801,0
0,0,0,0.0,0.804,0
0,0,0,0.0,0.845,0
0,10,0,10.0,0.804,0
0,0,0,0.0,0.737,0
0,0,0,0.0,0.728,0
0,0,0,0.0,0.722,0
0,0,0,0.0,0.742,0
0,0,0,0.0,0.742,0
0,0,0,0.0,0.734,0
0,0,0,0.0,0.73,0
0,0,0,0.0,0.718,0
0,0,0,0.0,0.712,0
0,0,0,0.0,0.694,0
20,6,10,23.15,0.679,0
16,0,7,17.46,0.682,0
0,0,0,0.0,0.694,0
15,0,36,39.0,0.753,0
18,22,106,109.75,0.763,0
7,14,60,62.01,0.741,0
40,36,158,166.91,0.766,0
0,9,46,46.87,0.785,0
0,0,0,0.0,0.797,0
0,0,0,0.0,0.789,0
0,0,0,0.0,0.768,0
0,0,0,0.0,0.746,0
0,0,0,0.0,0.735,0
0,0,0,0.0,0.716,0
0,0,0,0.0,0.713,0
0,0,0,0.0,0.735,0
0,0,0,0.0,0.764,0
0,7,8,10.63,0.769,0
20,0,26,32.8,0.696,0
16,0,25,29.68,0.881,0
0,0,0,0.0,0.797,0
0,0,0,0.0,0.787,0
0,23,0,23.0,0.781,0
6,0,7,9.22,0.91,0
59,20,53,81.79,0.82,0
20,12,17,28.86,0.827,0
39,5,0,39.32,0.883,0
6,0,0,6.0,0.932,0
0,0,0,0.0,0.982,0
0,0,0,0.0,0.965,0
0,0,0,0.0,0.896,0
0,0,0,0.0,0.849,0
0,0,0,0.0,0.346,0
90,65,106,153.5,0.517,0
45,22,13,51.75,0.964,0
62,0,17,64.29,0.995,0
135,5,4,135.15,1.041,0
2,0,0,2.0,0.982,0
0,0,0,0.0,0.945,0
0,0,0,0.0,0.867,0
0,0,0,0.0,0.277,0
0,0,0,0.0,0.576,0
0,0,0,0.0,0.891,0
0,0,0,0.0,0.915,0
0,0,0,0.0,0.939,0
0,0,0,0.0,0.966,0
0,0,0,0.0,0.92,0
0,0,0,0.0,0.867,0
0,0,0,0.0,0.878,0
0,0,0,0.0,0.854,0
0,0,0,0.0,0.836,0
0,0,0,0.0,0.802,0
0,0,0,0.0,0.8,0
0,0,0,0.0,0.81,0
0,0,0,0.0,0.799,0
0,0,0,0.0,0.782,0
0,0,0,0.0,0.755,0
0,0,0,0.0,0.802,0
6,0,0,6.0,0.807,0
10,0,0,10.0,0.818,0
1,0,0,1.0,0.823,0
0,0,0,0.0,0.35,0
0,0,0,0.0,0.476,0
0,0,0,0.0,0.833,0
6,0,0,6.0,0.83,0
14,0,10,17.2,0.799,0
167,38,16,172.01,0.798,0
43,4,0,43.19,0.846,0
55,12,0,56.29,0.869,0
4,1,0,4.12,0.807,0
0,0,0,0.0,0.815,0
0,0,0,0.0,0.833,0
0,0,0,0.0,0.856,0
0,0,0,0.0,0.819,0
0,0,0,0.0,0.854,0
0,0,0,0.0,0.896,0
0,0,0,0.0,0.887,0
0,0,0,0.0,0.833,0
0,0,0,0.0,0.852,0
0,0,0,0.0,0.878,0
0,0,0,0.0,0.83,0
0,0,0,0.0,0.765,0
0,0,0,0.0,0.764,0
12,5,36,38.28,0.758,0
39,6,120,126.32,0.777,0
33,59,100,120.71,0.808,0
20,7,126,127.77,0.85,0
0,0,18,18.0,0.84,0
0,0,0,0.0,0.831,0
0,0,0,0.0,0.761,0
0,0,0,0.0,0.514,0
0,0,0,0.0,0.253,0
0,0,0,0.0,0.77,0
1,0,50,50.01,0.815,0
2,0,15,15.13,0.86,0
0,24,55,60.01,0.898,0
11,20,77,80.31,0.896,0
13,0,22,25.55,0.888,0
29,0,84,88.87,0.872,0
7,0,42,42.58,0.865,0
0,0,0,0.0,0.862,0
0,0,0,0.0,0.845,0
0,0,0,0.0,0.836,0
0,0,0,0.0,0.842,0
0,0,0,0.0,0.861,0
